limite,rmspe,quantidade_especialista,fracao_especialista
646399.0199340975,0.23097543080634206,3111,0.6650277896536981
651709.2832443608,0.2310996225730172,3134,0.6699444206926036
657432.0737027329,0.23139630423994603,3157,0.6748610517315092
669169.5808440648,0.23160732571705103,3181,0.6799914493373237
678239.0070708359,0.2317350763085143,3204,0.6849080803762292
686657.9879827644,0.2319873253934272,3228,0.6900384779820437
695971.7726769553,0.23219470517996701,3251,0.6949551090209491
703996.532784927,0.23250365183504704,3274,0.6998717400598546
714410.0003704678,0.23272203591037577,3298,0.7050021376656691
729700.2290547225,0.2329048730035149,3345,0.7150491663103891
721949.8059271041,0.23295796666312862,3321,0.7099187687045746
739635.2424752148,0.23309558497396307,3368,0.7199657973492946
750072.8947739619,0.23317714051072777,3391,0.7248824283882
759163.2570174325,0.2333646966138775,3415,0.7300128259940145
773399.1142922982,0.23342236478979128,3438,0.73492945703292
783904.864242239,0.23353506851294753,3461,0.7398460880718256
811301.4565520138,0.2335440155979112,3532,0.75502351432236
793016.3800480335,0.23362168375376446,3485,0.74497648567764
801861.9441977227,0.2337018600156823,3508,0.7498931167165456
821728.0848198545,0.23371334010270114,3555,0.7599401453612655
830711.4132328928,0.23383505303302152,3578,0.764856776400171
843929.7170343028,0.23403165585104163,3602,0.7699871740059855
854731.9679748404,0.23417095361690798,3625,0.774903805044891
863555.6689056193,0.23420715532084913,3649,0.7800342026507054
871517.6361644677,0.2342165066533469,3673,0.7851646002565199
885289.3666346135,0.2343883514082252,3695,0.7898674647285164
895019.0316506432,0.2347229137822908,3719,0.7949978623343309
902688.8181359638,0.23497438798617784,3742,0.7999144933732364
909756.0964925465,0.23510945712748232,3765,0.804831124412142
921470.5944426417,0.2353196516934285,3789,0.8099615220179563
930284.595835574,0.23564287909007578,3812,0.814878153056862
941864.2657803112,0.23586024406729442,3836,0.8200085506626763
955823.1580047808,0.23602289461912163,3859,0.8249251817015819
967318.0566760567,0.23605669530858167,3882,0.8298418127404874
976925.4164191283,0.2362150890812743,3906,0.8349722103463019
989144.0273543256,0.23648921716768528,3929,0.8398888413852074
1004106.1861645605,0.23663717521318517,3953,0.8450192389910218
1014264.5043502876,0.23675009245293646,3976,0.8499358700299273
1033486.2623688773,0.23720412364547952,3999,0.8548525010688328
1051097.2758832155,0.23761795098092042,4023,0.8599828986746473
1062851.6195648215,0.23802010944446772,4046,0.8648995297135528
1077820.5978405788,0.23829374877947918,4069,0.8698161607524583
1091358.6100901728,0.23858705331605876,4093,0.8749465583582727
1124490.1062253262,0.23866759682567285,4140,0.8849935870029927
1103768.127050252,0.23884105600527306,4116,0.8798631893971783
1140831.518892546,0.23900964339747022,4163,0.8899102180418983
1178419.2565045813,0.2393574895438394,4210,0.8999572466866183
1157409.3381165974,0.2393792205011178,4186,0.8948268490808038
1198531.8231350284,0.23977551733014849,4233,0.9048738777255237
1216503.5899623884,0.24000027266816265,4257,0.9100042753313382
