alpha,peso_correspondencia,rmspe_kfold,desvio_kfold,rmspe_bloco_id,rmspe_oof,cobertura_oof,cobertura_bloco_id,duracao_cv_segundos,ganho_kfold_vs_corr_0,ganho_bloco_vs_corr_0
1.5,0.3,0.21935432385332088,0.006009612981580475,0.21918749949225472,0.21942071904276028,0.4595981188542112,0.4358974358974359,247.81910110000172,0.008733484273070635,0.006578745061938951
1.0,0.3,0.2197070485811429,0.005125888934286598,0.21996349086469202,0.21975494529273373,0.4595981188542112,0.4358974358974359,238.42348029999994,0.00708106390679672,0.005153367478730436
1.0,0.15,0.2223495544534869,0.004497222966914453,0.22173846430928731,0.2223863247529865,0.4595981188542112,0.4358974358974359,238.42348029999994,0.0044385580344527276,0.003378394034135146
1.5,0.15,0.22272480148393597,0.005608617514690276,0.22158022640501643,0.2227821193686609,0.4595981188542112,0.4358974358974359,247.81910110000172,0.005363006642455537,0.00418601814917724
1.0,0.0,0.22678811248793962,0.004153999072621396,0.22511685834342246,0.22681912327080792,0.4595981188542112,0.4358974358974359,238.42348029999994,0.0,0.0
1.5,0.0,0.2280878081263915,0.005380175798524038,0.22576624455419367,0.22813952184840572,0.4595981188542112,0.4358974358974359,247.81910110000172,0.0,0.0
