mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_reg_lambda,param_reg_alpha,param_num_leaves,param_n_estimators,param_min_child_samples,param_max_depth,param_learning_rate,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,rmspe_cv,desvio_rmspe_cv,rmspe_treino
0.976181173324585,0.1119539052095,0.1767123222351074,0.04170933533977969,0.85,0.5,0.1,31,1000,20,7,0.035,0.7,"{'subsample': 0.85, 'reg_lambda': 0.5, 'reg_alpha': 0.1, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 20, 'max_depth': 7, 'learning_rate': 0.035, 'colsample_bytree': 0.7}",-0.24227285273966503,-0.26941177101215386,-0.22550309570117885,-0.23218160754145192,-0.2486628199227864,-0.24360642938344723,0.015175759704596703,21,-0.16167795309183883,-0.15802404573474096,-0.16142906309119037,-0.15978834374008688,-0.16296689099273898,-0.16077725933011922,0.001708140706105838,0.24360642938344723,0.015175759704596703,0.16077725933011922
0.5182519912719726,0.033508552757038415,0.0630488395690918,0.013418560907696633,1.0,3.0,0.01,15,800,45,5,0.015,0.6,"{'subsample': 1.0, 'reg_lambda': 3.0, 'reg_alpha': 0.01, 'num_leaves': 15, 'n_estimators': 800, 'min_child_samples': 45, 'max_depth': 5, 'learning_rate': 0.015, 'colsample_bytree': 0.6}",-0.25409920162034766,-0.2587579149129157,-0.22808783777437253,-0.23255672700609858,-0.24714147007615875,-0.24412863027797865,0.011947564060931157,22,-0.2194840908465077,-0.21925840270290597,-0.2221685227768895,-0.22117946670802144,-0.2217006867799878,-0.22075823396286248,0.0011770729260643436,0.24412863027797865,0.011947564060931157,0.22075823396286248
0.19292449951171875,0.016825333520142538,0.02097620964050293,0.00298414318807876,0.75,0.5,0.0,7,450,45,3,0.07,0.7,"{'subsample': 0.75, 'reg_lambda': 0.5, 'reg_alpha': 0.0, 'num_leaves': 7, 'n_estimators': 450, 'min_child_samples': 45, 'max_depth': 3, 'learning_rate': 0.07, 'colsample_bytree': 0.7}",-0.2494658950423185,-0.26311144727539326,-0.22916713841324657,-0.23240721466675643,-0.2471104251988466,-0.24425242411931225,0.01231978924694573,23,-0.22061834152326754,-0.21954722964120546,-0.2221544330186659,-0.22293954979893646,-0.22389073891033248,-0.22183005857848154,0.0015660242114699438,0.24425242411931225,0.01231978924694573,0.22183005857848154
0.3233767032623291,0.012268403817832781,0.03199677467346192,0.010254884075892697,0.65,0.1,0.01,31,300,20,6,0.015,0.6,"{'subsample': 0.65, 'reg_lambda': 0.1, 'reg_alpha': 0.01, 'num_leaves': 31, 'n_estimators': 300, 'min_child_samples': 20, 'max_depth': 6, 'learning_rate': 0.015, 'colsample_bytree': 0.6}",-0.2570810660133089,-0.26061634064313277,-0.23004602659720114,-0.22884517312760813,-0.24851237192398729,-0.24502019566104766,0.013317332466508795,24,-0.218497961279334,-0.21780901790765742,-0.21976656052027932,-0.2204180993127261,-0.22108737779322662,-0.21951580336264467,0.001207972054346592,0.24502019566104766,0.013317332466508795,0.21951580336264467
0.40821094512939454,0.033609602378876495,0.050049877166748045,0.006757059045529919,1.0,0.1,0.05,7,800,10,-1,0.025,0.9,"{'subsample': 1.0, 'reg_lambda': 0.1, 'reg_alpha': 0.05, 'num_leaves': 7, 'n_estimators': 800, 'min_child_samples': 10, 'max_depth': -1, 'learning_rate': 0.025, 'colsample_bytree': 0.9}",-0.25289509729479087,-0.26599250499532967,-0.22615376656894678,-0.2330865542353011,-0.25091703054603837,-0.24580899072808138,0.014365705358884874,25,-0.21448897303636844,-0.21415068783868182,-0.2163418564244519,-0.21614970646571616,-0.21581802696989064,-0.2153898501470218,0.0008960062236254498,0.24580899072808138,0.014365705358884874,0.2153898501470218
0.18182554244995117,0.026192931667727033,0.02103452682495117,0.006258784825492651,0.75,0.1,0.0,7,300,30,4,0.05,0.8,"{'subsample': 0.75, 'reg_lambda': 0.1, 'reg_alpha': 0.0, 'num_leaves': 7, 'n_estimators': 300, 'min_child_samples': 30, 'max_depth': 4, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",-0.2531506141764016,-0.2624757480493449,-0.22900458818028382,-0.2348624947896022,-0.24972418382541842,-0.2458435258042102,0.012241051641214518,26,-0.22502150795879272,-0.2239659709211583,-0.22658255824889498,-0.226071622569072,-0.2278229097387795,-0.22589291388733948,0.0013194610727224284,0.2458435258042102,0.012241051641214518,0.22589291388733948
0.25722475051879884,0.02773922076410914,0.03574824333190918,0.0038576587284052093,1.0,0.1,0.0,7,600,20,4,0.035,0.9,"{'subsample': 1.0, 'reg_lambda': 0.1, 'reg_alpha': 0.0, 'num_leaves': 7, 'n_estimators': 600, 'min_child_samples': 20, 'max_depth': 4, 'learning_rate': 0.035, 'colsample_bytree': 0.9}",-0.2505684965797448,-0.26618844718433304,-0.22871887935869978,-0.23386357576130654,-0.2500491635200576,-0.24587771248082838,0.013346875579399871,27,-0.21688185765903667,-0.2171948456968713,-0.21935828991347164,-0.22017714091400048,-0.22014934243868162,-0.21875229532441232,0.0014334114160288892,0.24587771248082838,0.013346875579399871,0.21875229532441232
0.43141326904296873,0.03211005381758511,0.071478271484375,0.01045519370861123,1.0,0.0,0.1,20,1000,20,3,0.015,0.8,"{'subsample': 1.0, 'reg_lambda': 0.0, 'reg_alpha': 0.1, 'num_leaves': 20, 'n_estimators': 1000, 'min_child_samples': 20, 'max_depth': 3, 'learning_rate': 0.015, 'colsample_bytree': 0.8}",-0.25660477222864225,-0.2646923060272842,-0.2312044817439993,-0.23542181490185507,-0.25102884258937413,-0.24779044349823104,0.01266435689058239,28,-0.22721654755538734,-0.22568696909438626,-0.2279771745928047,-0.22923814440181833,-0.23054197227044917,-0.22813216158296915,0.0016656363268090382,0.24779044349823104,0.01266435689058239,0.22813216158296915
1.1184622287750243,0.09611271521313848,0.1641024112701416,0.03771889587618692,0.85,10.0,0.05,31,800,30,-1,0.07,1.0,"{'subsample': 0.85, 'reg_lambda': 10.0, 'reg_alpha': 0.05, 'num_leaves': 31, 'n_estimators': 800, 'min_child_samples': 30, 'max_depth': -1, 'learning_rate': 0.07, 'colsample_bytree': 1.0}",-0.2457802280346436,-0.2708973827193261,-0.23531819790447256,-0.2415587758730183,-0.24633365151744313,-0.24797764720978072,0.01211865681209579,29,-0.13379944610513156,-0.13099445616654387,-0.13521090504367267,-0.13390196610651237,-0.13501483516238813,-0.1337843217168497,0.001506434337523106,0.24797764720978072,0.01211865681209579,0.1337843217168497
0.26786351203918457,0.027399636601860313,0.027613210678100585,0.004975863476828268,1.0,10.0,0.1,20,450,70,4,0.07,1.0,"{'subsample': 1.0, 'reg_lambda': 10.0, 'reg_alpha': 0.1, 'num_leaves': 20, 'n_estimators': 450, 'min_child_samples': 70, 'max_depth': 4, 'learning_rate': 0.07, 'colsample_bytree': 1.0}",-0.2549700061636445,-0.26423494464551833,-0.2334683723169197,-0.23382906055495822,-0.25633319062310017,-0.24856711486082816,0.012585484584020255,30,-0.21788033242771565,-0.21961160641743033,-0.22064463654727895,-0.2209480210866777,-0.22077495027208646,-0.21997190935023778,0.0011449666328793146,0.24856711486082816,0.012585484584020255,0.21997190935023778
