iterations,learning_rate,depth,l2_leaf_reg,random_strength,bootstrap_type,bagging_temperature,boosting_type,nome,target,alpha,rmspe_ate_355k,rmspe_ate_355k_calibrado_cf,fator_calibracao_final,fator_calibracao_min_fold,fator_calibracao_max_fold,media_razao_previsto_real_ate_355k,duracao_cv_segundos
1000,0.03,6,5.0,1.0,Bayesian,1.0,Ordered,log_a200_d6,log,2.0,0.21120419043115277,0.19184500095254547,0.9170511765995119,0.9117776533461517,0.9194760870990509,1.0504035611131708,234.0271364999935
1000,0.03,6,5.0,1.0,Bayesian,1.0,Ordered,log_a250_d6,log,2.5,0.20474456334534263,0.19233872362494775,0.9327050379016907,0.9270705900327341,0.9356028469845328,1.032580685277667,242.0737264000054
1000,0.03,6,5.0,1.0,Bayesian,1.0,Ordered,log_a300_d6,log,3.0,0.20073615684003154,0.19360702457081005,0.9478828697009156,0.9421781721337151,0.9515646100810438,1.0155422171581312,252.55227580000064
