alpha,iteracoes,rmspe_kfold,desvio_kfold,rmspe_oof,rmspe_treino,rmspe_bloco_id,duracao_cv_segundos,duracao_holdout_segundos,peso_min,peso_mediano,peso_p99,peso_max
1.0,1000,0.22678811248793962,0.003715449721941009,0.22681912327080792,0.20584419764444042,0.22511685834342246,328.1327111999999,83.12992870000016,0.06637029034250694,0.9221739062180201,2.771935655481172,5.235878460353325
1.5,1000,0.2280878081263915,0.004812175526559582,0.22813952184840572,0.21145631974248738,0.22576624455419367,339.14721729999656,38.341384900000776,0.015310463190951603,0.7929533186928236,4.132401121326177,10.727835084482507
0.0,1000,0.24319843685327505,0.002617755667546566,0.24321260427225475,0.2202058097131651,0.23953306080722386,325.49124190000293,42.834478200000376,1.0,1.0,1.0,1.0
