iterations,learning_rate,depth,l2_leaf_reg,random_strength,bootstrap_type,bagging_temperature,boosting_type,nome,target,alpha,rmspe_ate_355k,rmspe_ate_355k_calibrado_cf,fator_calibracao_final,fator_calibracao_min_fold,fator_calibracao_max_fold,media_razao_previsto_real_ate_355k,duracao_cv_segundos
1000,0.03,6,5.0,0.0,Bayesian,1.0,Ordered,log_a200_d6_rs0,log,2.0,0.2107307965487802,0.19037792617257693,0.9152307051944877,0.9090582633242738,0.9176584968484316,1.0531345772818927,271.7505969999984
1000,0.03,6,5.0,0.0,Bayesian,0.0,Ordered,log_a200_d6_rs0_bt0,log,2.0,0.2113957571929688,0.19147140257031978,0.9159427794362309,0.9104854228513763,0.9185341003616507,1.0518405650681881,268.90447769999446
1000,0.03,6,5.0,1.0,Bayesian,0.0,Ordered,log_a200_d6_bt0,log,2.0,0.21351608634549205,0.19450295266447284,0.9171103942752555,0.9112956660190448,0.9199648994477213,1.0492427799332462,275.399625200007
